frame,timestamp_sec,track_id,class,confidence,x1,y1,x2,y2
543,18.13,68,boneka-asli,0.5987,1157,797,1917,1080
544,18.16,68,boneka-asli,0.5987,1152,793,1910,1080
545,18.20,68,boneka-asli,0.5987,1167,795,1901,1080
546,18.23,68,boneka-asli,0.5987,1141,793,1862,1080
548,18.30,68,boneka-asli,0.5987,1091,793,1791,1079
549,18.33,73,boneka-asli,0.7048,1599,321,1910,713
550,18.36,68,boneka-asli,0.5987,1041,785,1735,1078
550,18.36,73,boneka-asli,0.7048,1591,315,1906,712
552,18.43,73,boneka-asli,0.7048,1565,307,1890,714
553,18.46,73,boneka-asli,0.7048,1543,297,1878,714
554,18.50,73,boneka-asli,0.7048,1519,292,1867,717
555,18.53,73,boneka-asli,0.7048,1494,286,1853,716
556,18.56,73,boneka-asli,0.7048,1469,283,1840,713
563,18.80,68,boneka-asli,0.5987,841,779,1512,1075
565,18.86,68,boneka-asli,0.5987,744,775,1388,1071
567,18.93,68,boneka-asli,0.5987,658,774,1285,1072
568,18.96,68,boneka-asli,0.5987,638,776,1234,1071
580,19.36,68,boneka-asli,0.5987,476,777,1045,1074
585,19.53,68,boneka-asli,0.5987,343,776,888,1070
588,19.63,68,boneka-asli,0.5987,269,779,781,1068
595,19.87,68,boneka-asli,0.5987,136,795,611,1072
596,19.90,68,boneka-asli,0.5987,68,798,512,1076
603,20.13,84,boneka-asli,0.6246,1001,883,1604,1079
608,20.30,84,boneka-asli,0.6246,962,878,1578,1079
610,20.37,85,boneka-asli,0.6419,612,272,1401,758
612,20.43,86,boneka-dummy,0.5560,1385,406,1634,742
614,20.50,84,boneka-asli,0.6246,894,860,1553,1079
615,20.53,86,boneka-dummy,0.5560,1380,407,1621,734
616,20.57,84,boneka-asli,0.6246,843,846,1517,1078
616,20.57,86,boneka-dummy,0.5560,1369,400,1609,728
617,20.60,86,boneka-dummy,0.5560,1359,397,1599,724
618,20.63,84,boneka-asli,0.6246,835,836,1507,1075
618,20.63,86,boneka-dummy,0.5560,1354,397,1590,720
619,20.67,86,boneka-dummy,0.5560,1350,397,1581,713
621,20.73,84,boneka-asli,0.6246,780,822,1465,1074
621,20.73,86,boneka-dummy,0.5560,1345,393,1574,709
623,20.80,84,boneka-asli,0.6246,736,812,1429,1073
625,20.87,84,boneka-asli,0.6246,748,807,1421,1068
625,20.87,86,boneka-dummy,0.5560,1330,393,1553,702
626,20.90,84,boneka-asli,0.6246,770,804,1419,1065
627,20.93,84,boneka-asli,0.6246,737,801,1383,1066
627,20.93,92,boneka-asli,0.5703,52,800,439,1041
628,20.97,84,boneka-asli,0.6246,698,795,1363,1071
628,20.97,85,boneka-asli,0.6419,562,262,1331,738
628,20.97,92,boneka-asli,0.5703,55,799,437,1037
629,21.00,84,boneka-asli,0.6246,686,788,1362,1074
629,21.00,85,boneka-asli,0.6419,538,257,1287,723
629,21.00,95,boneka-dummy,0.8800,1795,650,1912,1080
630,21.03,85,boneka-asli,0.6419,520,252,1257,711
630,21.03,95,boneka-dummy,0.8800,1789,645,1907,1080
631,21.07,84,boneka-asli,0.6246,637,780,1323,1076
631,21.07,85,boneka-asli,0.6419,501,243,1236,703
631,21.07,95,boneka-dummy,0.8800,1777,638,1898,1080
632,21.10,85,boneka-asli,0.6419,482,236,1217,696
632,21.10,95,boneka-dummy,0.8800,1761,631,1887,1080
633,21.13,84,boneka-asli,0.6246,587,768,1284,1077
633,21.13,95,boneka-dummy,0.8800,1743,622,1875,1080
634,21.17,84,boneka-asli,0.6246,564,760,1264,1078
634,21.17,85,boneka-asli,0.6419,458,229,1186,686
634,21.17,95,boneka-dummy,0.8800,1725,613,1864,1078
635,21.20,84,boneka-asli,0.6246,548,753,1248,1078
635,21.20,95,boneka-dummy,0.8800,1705,604,1854,1074
636,21.23,84,boneka-asli,0.6246,539,747,1234,1079
636,21.23,95,boneka-dummy,0.8800,1687,596,1844,1065
637,21.27,84,boneka-asli,0.6246,538,741,1224,1079
637,21.27,85,boneka-asli,0.6419,436,226,1138,667
637,21.27,95,boneka-dummy,0.8800,1663,589,1829,1052
638,21.30,84,boneka-asli,0.6246,546,735,1224,1079
638,21.30,85,boneka-asli,0.6419,418,224,1106,656
638,21.30,95,boneka-dummy,0.8800,1640,583,1814,1038
639,21.33,84,boneka-asli,0.6246,543,732,1209,1078
639,21.33,85,boneka-asli,0.6419,407,223,1087,649
639,21.33,95,boneka-dummy,0.8800,1612,576,1795,1027
640,21.37,84,boneka-asli,0.6246,533,723,1192,1077
640,21.37,85,boneka-asli,0.6419,397,224,1068,642
640,21.37,95,boneka-dummy,0.8800,1589,572,1781,1018
641,21.40,84,boneka-asli,0.6246,528,723,1170,1075
641,21.40,85,boneka-asli,0.6419,389,227,1054,639
641,21.40,95,boneka-dummy,0.8800,1570,567,1770,1011
642,21.43,84,boneka-asli,0.6246,529,724,1154,1074
642,21.43,85,boneka-asli,0.6419,384,230,1044,635
642,21.43,95,boneka-dummy,0.8800,1550,565,1758,1008
643,21.47,84,boneka-asli,0.6246,535,727,1146,1075
643,21.47,85,boneka-asli,0.6419,376,228,1041,635
643,21.47,95,boneka-dummy,0.8800,1533,567,1749,1006
644,21.50,84,boneka-asli,0.6246,530,727,1133,1076
644,21.50,85,boneka-asli,0.6419,361,227,1034,636
644,21.50,95,boneka-dummy,0.8800,1519,568,1742,1006
645,21.53,84,boneka-asli,0.6246,524,729,1117,1077
645,21.53,95,boneka-dummy,0.8800,1508,570,1738,1008
646,21.57,84,boneka-asli,0.6246,518,731,1103,1078
646,21.57,85,boneka-asli,0.6419,347,229,1026,639
646,21.57,95,boneka-dummy,0.8800,1498,573,1736,1010
647,21.60,84,boneka-asli,0.6246,511,732,1089,1079
647,21.60,85,boneka-asli,0.6419,340,231,1024,640
647,21.60,95,boneka-dummy,0.8800,1491,575,1735,1011
648,21.64,84,boneka-asli,0.6246,508,733,1080,1079
648,21.64,85,boneka-asli,0.6419,331,227,1026,641
648,21.64,95,boneka-dummy,0.8800,1483,575,1733,1011
649,21.67,84,boneka-asli,0.6246,508,733,1074,1078
649,21.67,85,boneka-asli,0.6419,324,222,1025,638
649,21.67,95,boneka-dummy,0.8800,1475,573,1730,1007
650,21.70,84,boneka-asli,0.6246,506,729,1070,1076
650,21.70,85,boneka-asli,0.6419,316,219,1022,636
650,21.70,95,boneka-dummy,0.8800,1465,572,1723,1003
651,21.74,84,boneka-asli,0.6246,511,729,1069,1074
651,21.74,85,boneka-asli,0.6419,312,216,1019,633
651,21.74,95,boneka-dummy,0.8800,1455,569,1717,999
652,21.77,84,boneka-asli,0.6246,512,726,1065,1071
652,21.77,85,boneka-asli,0.6419,305,213,1012,629
652,21.77,95,boneka-dummy,0.8800,1446,566,1711,995
653,21.80,84,boneka-asli,0.6246,511,719,1059,1065
653,21.80,85,boneka-asli,0.6419,303,211,1002,622
653,21.80,95,boneka-dummy,0.8800,1437,561,1706,988
654,21.84,84,boneka-asli,0.6246,507,710,1047,1055
654,21.84,85,boneka-asli,0.6419,300,209,998,620
654,21.84,95,boneka-dummy,0.8800,1429,556,1700,979
654,21.84,99,boneka-asli,0.6396,438,721,782,1049
655,21.87,84,boneka-asli,0.6246,509,700,1042,1045
655,21.87,85,boneka-asli,0.6419,292,205,994,618
655,21.87,95,boneka-dummy,0.8800,1418,549,1691,968
655,21.87,99,boneka-asli,0.6396,436,718,778,1043
656,21.90,85,boneka-asli,0.6419,285,202,986,615
656,21.90,95,boneka-dummy,0.8800,1405,540,1680,958
657,21.94,84,boneka-asli,0.6246,498,688,1024,1031
657,21.94,85,boneka-asli,0.6419,281,202,972,609
657,21.94,92,boneka-asli,0.5703,27,754,491,1058
657,21.94,95,boneka-dummy,0.8800,1391,532,1669,948
658,21.97,84,boneka-asli,0.6246,512,680,1015,1012
658,21.97,85,boneka-asli,0.6419,269,199,958,603
658,21.97,95,boneka-dummy,0.8800,1378,525,1658,938
658,21.97,99,boneka-asli,0.6396,415,703,752,1024
659,22.00,84,boneka-asli,0.6246,515,674,999,998
659,22.00,85,boneka-asli,0.6419,254,191,950,599
659,22.00,95,boneka-dummy,0.8800,1360,516,1643,928
659,22.00,99,boneka-asli,0.6396,394,693,729,1011
660,22.04,85,boneka-asli,0.6419,246,191,939,594
660,22.04,92,boneka-asli,0.5703,13,714,508,1069
660,22.04,95,boneka-dummy,0.8800,1345,515,1626,919
660,22.04,99,boneka-asli,0.6396,379,685,712,1001
661,22.07,85,boneka-asli,0.6419,236,184,930,587
661,22.07,92,boneka-asli,0.5703,6,691,506,1074
661,22.07,95,boneka-dummy,0.8800,1329,509,1612,910
661,22.07,99,boneka-asli,0.6396,378,678,705,992
662,22.10,84,boneka-asli,0.6246,482,665,958,986
662,22.10,85,boneka-asli,0.6419,217,172,923,582
662,22.10,92,boneka-asli,0.5703,3,692,481,1077
662,22.10,95,boneka-dummy,0.8800,1312,503,1598,905
662,22.10,99,boneka-asli,0.6396,374,674,696,985
663,22.14,85,boneka-asli,0.6419,206,163,917,577
663,22.14,92,boneka-asli,0.5703,1,692,465,1078
663,22.14,95,boneka-dummy,0.8800,1294,497,1583,900
663,22.14,99,boneka-asli,0.6396,363,671,680,979
664,22.17,85,boneka-asli,0.6419,196,160,905,572
664,22.17,92,boneka-asli,0.5703,0,698,448,1079
664,22.17,95,boneka-dummy,0.8800,1278,490,1569,895
664,22.17,99,boneka-asli,0.6396,351,668,666,975
665,22.20,85,boneka-asli,0.6419,184,162,886,569
665,22.20,95,boneka-dummy,0.8800,1262,485,1555,890
665,22.20,99,boneka-asli,0.6396,348,665,659,972
666,22.24,85,boneka-asli,0.6419,170,162,870,568
666,22.24,92,boneka-asli,0.5703,0,703,435,1079
666,22.24,95,boneka-dummy,0.8800,1247,481,1541,885
666,22.24,99,boneka-asli,0.6396,334,661,643,969
667,22.27,85,boneka-asli,0.6419,157,161,858,566
667,22.27,95,boneka-dummy,0.8800,1235,477,1529,881
667,22.27,99,boneka-asli,0.6396,328,658,633,966
668,22.30,85,boneka-asli,0.6419,148,159,845,561
668,22.30,95,boneka-dummy,0.8800,1220,474,1515,878
668,22.30,99,boneka-asli,0.6396,311,656,615,965
668,22.30,104,boneka-dummy,0.6443,1828,401,1910,812
669,22.34,84,boneka-asli,0.6246,414,649,891,971
669,22.34,85,boneka-asli,0.6419,137,155,835,556
669,22.34,95,boneka-dummy,0.8800,1205,475,1499,877
669,22.34,99,boneka-asli,0.6396,302,655,602,964
669,22.34,104,boneka-dummy,0.6443,1826,407,1907,810
670,22.37,85,boneka-asli,0.6419,125,153,826,553
670,22.37,95,boneka-dummy,0.8800,1191,476,1483,875
670,22.37,99,boneka-asli,0.6396,292,654,590,964
670,22.37,104,boneka-dummy,0.6443,1820,398,1903,808
671,22.40,85,boneka-asli,0.6419,113,148,820,551
671,22.40,95,boneka-dummy,0.8800,1177,475,1469,874
671,22.40,99,boneka-asli,0.6396,283,654,576,963
671,22.40,104,boneka-dummy,0.6443,1813,385,1900,807
672,22.44,84,boneka-asli,0.6246,381,639,849,962
672,22.44,85,boneka-asli,0.6419,104,144,811,548
672,22.44,95,boneka-dummy,0.8800,1165,475,1455,873
672,22.44,99,boneka-asli,0.6396,272,654,561,963
672,22.44,104,boneka-dummy,0.6443,1805,375,1895,805
673,22.47,85,boneka-asli,0.6419,93,146,797,548
673,22.47,92,boneka-asli,0.5703,0,672,414,1035
673,22.47,95,boneka-dummy,0.8800,1154,477,1443,873
673,22.47,99,boneka-asli,0.6396,260,654,545,963
673,22.47,104,boneka-dummy,0.6443,1796,361,1892,805
674,22.50,85,boneka-asli,0.6419,90,147,790,546
674,22.50,95,boneka-dummy,0.8800,1142,475,1431,873
674,22.50,99,boneka-asli,0.6396,247,655,528,964
674,22.50,104,boneka-dummy,0.6443,1784,339,1890,813
675,22.54,84,boneka-asli,0.6246,347,634,805,960
675,22.54,85,boneka-asli,0.6419,69,145,780,551
675,22.54,95,boneka-dummy,0.8800,1128,474,1417,874
675,22.54,99,boneka-asli,0.6396,233,656,512,967
675,22.54,104,boneka-dummy,0.6443,1773,331,1887,822
676,22.57,84,boneka-asli,0.6246,300,634,759,960
676,22.57,85,boneka-asli,0.6419,52,146,769,554
676,22.57,95,boneka-dummy,0.8800,1114,474,1402,875
676,22.57,104,boneka-dummy,0.6443,1765,353,1880,827
677,22.60,85,boneka-asli,0.6419,39,145,759,553
677,22.60,95,boneka-dummy,0.8800,1100,474,1387,875
677,22.60,99,boneka-asli,0.6396,211,656,488,968
677,22.60,104,boneka-dummy,0.6443,1753,355,1875,827
678,22.64,85,boneka-asli,0.6419,30,144,746,549
678,22.64,95,boneka-dummy,0.8800,1086,473,1372,873
678,22.64,99,boneka-asli,0.6396,188,655,466,969
678,22.64,104,boneka-dummy,0.6443,1747,385,1869,826
678,22.64,105,boneka-asli,0.5776,422,643,932,1045
679,22.67,85,boneka-asli,0.6419,15,145,730,549
679,22.67,95,boneka-dummy,0.8800,1072,475,1355,871
679,22.67,99,boneka-asli,0.6396,166,653,447,968
679,22.67,104,boneka-dummy,0.6443,1734,372,1869,824
679,22.67,105,boneka-asli,0.5776,441,642,898,1002
680,22.70,84,boneka-asli,0.6246,239,635,693,957
680,22.70,85,boneka-asli,0.6419,8,144,721,548
680,22.70,95,boneka-dummy,0.8800,1060,473,1342,868
680,22.70,104,boneka-dummy,0.6443,1728,409,1862,821
681,22.74,85,boneka-asli,0.6419,6,139,720,542
681,22.74,95,boneka-dummy,0.8800,1046,469,1328,866
681,22.74,99,boneka-asli,0.6396,144,651,424,965
681,22.74,104,boneka-dummy,0.6443,1724,446,1857,819
682,22.77,85,boneka-asli,0.6419,8,137,711,534
682,22.77,95,boneka-dummy,0.8800,1035,466,1319,865
682,22.77,99,boneka-asli,0.6396,124,650,405,962
682,22.77,104,boneka-dummy,0.6443,1716,475,1851,817
682,22.77,105,boneka-asli,0.5776,437,640,843,959
683,22.80,85,boneka-asli,0.6419,7,135,702,528
683,22.80,95,boneka-dummy,0.8800,1024,466,1308,864
683,22.80,99,boneka-asli,0.6396,109,648,394,963
683,22.80,104,boneka-dummy,0.6443,1706,484,1850,816
684,22.84,84,boneka-asli,0.6246,208,631,655,953
684,22.84,95,boneka-dummy,0.8800,1014,468,1296,862
684,22.84,99,boneka-asli,0.6396,104,646,391,962
684,22.84,104,boneka-dummy,0.6443,1696,483,1852,815
685,22.87,85,boneka-asli,0.6419,3,137,692,529
685,22.87,95,boneka-dummy,0.8800,1006,468,1287,861
685,22.87,99,boneka-asli,0.6396,102,644,390,961
685,22.87,104,boneka-dummy,0.6443,1688,483,1855,813
686,22.90,85,boneka-asli,0.6419,1,138,687,531
686,22.90,95,boneka-dummy,0.8800,1001,463,1284,858
686,22.90,99,boneka-asli,0.6396,98,642,389,961
686,22.90,104,boneka-dummy,0.6443,1680,480,1858,811
687,22.94,85,boneka-asli,0.6419,0,136,683,529
687,22.94,95,boneka-dummy,0.8800,1000,470,1277,854
687,22.94,99,boneka-asli,0.6396,89,639,382,959
687,22.94,104,boneka-dummy,0.6443,1672,474,1862,808
687,22.94,105,boneka-asli,0.5776,425,634,808,935
688,22.97,85,boneka-asli,0.6419,0,134,682,526
688,22.97,95,boneka-dummy,0.8800,998,479,1271,852
688,22.97,99,boneka-asli,0.6396,65,638,360,957
688,22.97,104,boneka-dummy,0.6443,1662,474,1858,805
688,22.97,105,boneka-asli,0.5776,409,631,781,922
689,23.00,85,boneka-asli,0.6419,0,131,686,525
689,23.00,95,boneka-dummy,0.8800,989,471,1267,851
689,23.00,99,boneka-asli,0.6396,56,637,353,955
689,23.00,104,boneka-dummy,0.6443,1652,476,1853,801
689,23.00,105,boneka-asli,0.5776,405,631,770,916
690,23.04,85,boneka-asli,0.6419,0,126,682,522
690,23.04,95,boneka-dummy,0.8800,982,468,1263,850
690,23.04,99,boneka-asli,0.6396,54,636,352,955
690,23.04,104,boneka-dummy,0.6443,1645,478,1850,800
690,23.04,105,boneka-asli,0.5776,402,630,765,914
691,23.07,95,boneka-dummy,0.8800,970,460,1257,851
691,23.07,99,boneka-asli,0.6396,53,636,354,955
691,23.07,104,boneka-dummy,0.6443,1636,478,1847,799
691,23.07,105,boneka-asli,0.5776,394,631,753,913
692,23.10,95,boneka-dummy,0.8800,959,452,1253,851
692,23.10,99,boneka-asli,0.6396,45,636,351,955
692,23.10,104,boneka-dummy,0.6443,1627,472,1846,798
692,23.10,105,boneka-asli,0.5776,383,630,742,910
693,23.14,84,boneka-asli,0.6246,124,624,583,952
693,23.14,85,boneka-asli,0.6419,0,122,683,519
693,23.14,95,boneka-dummy,0.8800,951,447,1249,852
693,23.14,104,boneka-dummy,0.6443,1619,466,1846,797
693,23.14,105,boneka-asli,0.5776,376,631,734,910
694,23.17,95,boneka-dummy,0.8800,947,444,1246,851
694,23.17,99,boneka-asli,0.6396,35,635,347,957
694,23.17,104,boneka-dummy,0.6443,1613,462,1846,796
694,23.17,105,boneka-asli,0.5776,374,630,733,911
695,23.20,95,boneka-dummy,0.8800,944,444,1242,850
695,23.20,99,boneka-asli,0.6396,28,634,345,959
695,23.20,104,boneka-dummy,0.6443,1608,460,1845,795
695,23.20,105,boneka-asli,0.5776,373,629,732,911
696,23.24,95,boneka-dummy,0.8800,943,446,1240,849
696,23.24,99,boneka-asli,0.6396,24,634,346,960
696,23.24,104,boneka-dummy,0.6443,1606,464,1842,793
696,23.24,105,boneka-asli,0.5776,369,628,729,911
697,23.27,85,boneka-asli,0.6419,0,116,670,524
697,23.27,95,boneka-dummy,0.8800,943,448,1237,848
697,23.27,99,boneka-asli,0.6396,21,634,345,960
697,23.27,104,boneka-dummy,0.6443,1604,466,1841,791
697,23.27,105,boneka-asli,0.5776,367,627,725,911
698,23.30,85,boneka-asli,0.6419,0,113,657,526
698,23.30,95,boneka-dummy,0.8800,941,446,1237,847
698,23.30,99,boneka-asli,0.6396,19,635,343,960
698,23.30,104,boneka-dummy,0.6443,1603,465,1842,789
698,23.30,105,boneka-asli,0.5776,364,627,723,912
699,23.34,85,boneka-asli,0.6419,0,112,650,527
699,23.34,95,boneka-dummy,0.8800,944,452,1236,847
699,23.34,99,boneka-asli,0.6396,10,636,334,961
699,23.34,105,boneka-asli,0.5776,361,627,723,914
700,23.37,85,boneka-asli,0.6419,0,111,645,528
700,23.37,95,boneka-dummy,0.8800,945,455,1236,849
700,23.37,99,boneka-asli,0.6396,13,637,338,964
700,23.37,104,boneka-dummy,0.6443,1600,467,1840,788
700,23.37,105,boneka-asli,0.5776,356,628,720,917
701,23.40,85,boneka-asli,0.6419,1,113,659,525
701,23.40,95,boneka-dummy,0.8800,947,459,1237,850
701,23.40,99,boneka-asli,0.6396,6,638,331,967
701,23.40,104,boneka-dummy,0.6443,1601,467,1846,788
701,23.40,105,boneka-asli,0.5776,317,628,743,971
702,23.44,84,boneka-asli,0.6246,106,625,562,954
702,23.44,85,boneka-asli,0.6419,7,113,671,523
702,23.44,95,boneka-dummy,0.8800,950,470,1235,852
702,23.44,99,boneka-asli,0.6396,3,640,323,969
702,23.44,104,boneka-dummy,0.6443,1602,465,1853,788
702,23.44,105,boneka-asli,0.5776,289,628,764,1016
703,23.47,95,boneka-dummy,0.8800,949,474,1234,853
703,23.47,99,boneka-asli,0.6396,1,641,318,972
703,23.47,105,boneka-asli,0.5776,274,631,775,1047
704,23.50,85,boneka-asli,0.6419,3,112,663,526
704,23.50,95,boneka-dummy,0.8800,947,479,1231,855
704,23.50,99,boneka-asli,0.6396,0,643,318,975
704,23.50,104,boneka-dummy,0.6443,1600,468,1857,790
704,23.50,105,boneka-asli,0.5776,266,632,778,1063
705,23.54,95,boneka-dummy,0.8800,940,476,1231,859
705,23.54,99,boneka-asli,0.6396,4,646,325,979
705,23.54,104,boneka-dummy,0.6443,1594,472,1855,794
705,23.54,105,boneka-asli,0.5776,295,634,760,1030
706,23.57,85,boneka-asli,0.6419,1,110,663,540
706,23.57,95,boneka-dummy,0.8800,933,472,1232,867
706,23.57,99,boneka-asli,0.6396,2,652,328,990
706,23.57,104,boneka-dummy,0.6443,1585,479,1849,800
706,23.57,105,boneka-asli,0.5776,326,639,746,999
707,23.60,85,boneka-asli,0.6419,0,109,677,558
707,23.60,95,boneka-dummy,0.8800,929,472,1233,878
707,23.60,99,boneka-asli,0.6396,1,659,329,1001
707,23.60,104,boneka-dummy,0.6443,1580,488,1846,808
707,23.60,105,boneka-asli,0.5776,344,646,735,984
708,23.64,85,boneka-asli,0.6419,0,110,668,564
708,23.64,95,boneka-dummy,0.8800,928,475,1236,888
708,23.64,99,boneka-asli,0.6396,0,666,329,1010
708,23.64,104,boneka-dummy,0.6443,1578,502,1841,813
708,23.64,105,boneka-asli,0.5776,343,654,722,981
709,23.67,85,boneka-asli,0.6419,0,112,657,571
709,23.67,95,boneka-dummy,0.8800,930,479,1239,896
709,23.67,99,boneka-asli,0.6396,5,676,334,1019
709,23.67,104,boneka-dummy,0.6443,1580,518,1837,819
710,23.71,85,boneka-asli,0.6419,0,113,650,578
710,23.71,95,boneka-dummy,0.8800,934,484,1241,901
710,23.71,99,boneka-asli,0.6396,5,679,339,1028
710,23.71,104,boneka-dummy,0.6443,1580,527,1838,824
710,23.71,105,boneka-asli,0.5776,333,664,749,1020
711,23.74,84,boneka-asli,0.6246,71,645,542,989
711,23.74,85,boneka-asli,0.6419,0,114,647,589
711,23.74,95,boneka-dummy,0.8800,937,490,1242,906
711,23.74,104,boneka-dummy,0.6443,1579,531,1841,827
712,23.77,85,boneka-asli,0.6419,0,117,642,595
712,23.77,95,boneka-dummy,0.8800,939,498,1242,912
712,23.77,99,boneka-asli,0.6396,2,686,341,1041
712,23.77,104,boneka-dummy,0.6443,1579,535,1845,832
712,23.77,105,boneka-asli,0.5776,352,691,739,1020
713,23.81,85,boneka-asli,0.6419,0,122,635,598
713,23.81,95,boneka-dummy,0.8800,939,501,1243,919
713,23.81,99,boneka-asli,0.6396,1,691,343,1052
713,23.81,104,boneka-dummy,0.6443,1577,547,1841,837
713,23.81,105,boneka-asli,0.5776,355,695,736,1018
714,23.84,85,boneka-asli,0.6419,0,126,628,599
714,23.84,95,boneka-dummy,0.8800,937,505,1243,928
714,23.84,99,boneka-asli,0.6396,0,697,340,1061
714,23.84,104,boneka-dummy,0.6443,1576,559,1840,842
714,23.84,105,boneka-asli,0.5776,349,695,729,1018
715,23.87,84,boneka-asli,0.6246,46,662,547,1026
715,23.87,85,boneka-asli,0.6419,0,124,625,599
715,23.87,95,boneka-dummy,0.8800,935,510,1241,935
715,23.87,105,boneka-asli,0.5776,343,694,725,1020
716,23.91,84,boneka-asli,0.6246,33,670,551,1046
716,23.91,85,boneka-asli,0.6419,0,126,622,603
716,23.91,95,boneka-dummy,0.8800,934,514,1240,940
716,23.91,99,boneka-asli,0.6396,0,706,331,1068
716,23.91,104,boneka-dummy,0.6443,1570,567,1838,849
716,23.91,105,boneka-asli,0.5776,364,727,714,1022
717,23.94,84,boneka-asli,0.6246,23,676,549,1057
717,23.94,85,boneka-asli,0.6419,0,124,617,605
717,23.94,95,boneka-dummy,0.8800,933,517,1238,943
717,23.94,104,boneka-dummy,0.6443,1562,574,1831,854
718,23.97,84,boneka-asli,0.6246,13,678,547,1066
718,23.97,85,boneka-asli,0.6419,0,124,610,606
718,23.97,95,boneka-dummy,0.8800,928,519,1232,944
718,23.97,104,boneka-dummy,0.6443,1552,581,1821,856
719,24.01,84,boneka-asli,0.6246,6,681,537,1072
719,24.01,85,boneka-asli,0.6419,0,124,601,606
719,24.01,95,boneka-dummy,0.8800,919,520,1222,946
719,24.01,104,boneka-dummy,0.6443,1544,584,1815,856
720,24.04,84,boneka-asli,0.6246,3,683,532,1076
720,24.04,85,boneka-asli,0.6419,0,125,588,605
720,24.04,95,boneka-dummy,0.8800,908,520,1210,946
720,24.04,104,boneka-dummy,0.6443,1533,585,1808,856
721,24.07,84,boneka-asli,0.6246,1,686,523,1076
721,24.07,85,boneka-asli,0.6419,0,126,574,605
721,24.07,95,boneka-dummy,0.8800,895,521,1196,947
721,24.07,104,boneka-dummy,0.6443,1513,585,1790,856
722,24.11,84,boneka-asli,0.6246,0,687,510,1076
722,24.11,85,boneka-asli,0.6419,0,126,561,605
722,24.11,95,boneka-dummy,0.8800,878,522,1179,949
722,24.11,104,boneka-dummy,0.6443,1497,585,1777,856
723,24.14,84,boneka-asli,0.6246,0,686,503,1077
723,24.14,85,boneka-asli,0.6419,0,124,547,604
723,24.14,95,boneka-dummy,0.8800,862,521,1163,949
724,24.17,84,boneka-asli,0.6246,0,684,492,1078
724,24.17,85,boneka-asli,0.6419,0,110,538,603
724,24.17,95,boneka-dummy,0.8800,843,520,1143,948
724,24.17,104,boneka-dummy,0.6443,1471,587,1750,852
725,24.21,84,boneka-asli,0.6246,0,680,483,1078
725,24.21,85,boneka-asli,0.6419,0,101,527,600
725,24.21,95,boneka-dummy,0.8800,822,517,1122,945
726,24.24,85,boneka-asli,0.6419,0,94,512,596
726,24.24,95,boneka-dummy,0.8800,799,512,1098,940
727,24.27,84,boneka-asli,0.6246,0,676,458,1079
727,24.27,95,boneka-dummy,0.8800,778,514,1073,936
728,24.31,95,boneka-dummy,0.8800,762,520,1051,931
729,24.34,84,boneka-asli,0.6246,20,680,464,1057
729,24.34,95,boneka-dummy,0.8800,745,528,1027,927
730,24.37,84,boneka-asli,0.6246,41,685,466,1042
730,24.37,95,boneka-dummy,0.8800,725,527,1007,924
731,24.41,95,boneka-dummy,0.8800,701,518,989,922
732,24.44,85,boneka-asli,0.6419,0,114,477,587
732,24.44,95,boneka-dummy,0.8800,674,504,969,919
733,24.47,84,boneka-asli,0.6246,21,682,436,1030
733,24.47,95,boneka-dummy,0.8800,647,492,946,914
734,24.51,84,boneka-asli,0.6246,10,678,411,1023
734,24.51,95,boneka-dummy,0.8800,622,484,925,911
735,24.54,84,boneka-asli,0.6246,5,676,399,1032
735,24.54,95,boneka-dummy,0.8800,595,480,898,909
736,24.57,95,boneka-dummy,0.8800,569,475,875,909
737,24.61,95,boneka-dummy,0.8800,542,472,849,907
737,24.61,115,boneka-asli,0.6416,1162,486,1437,798
738,24.64,95,boneka-dummy,0.8800,516,468,824,904
738,24.64,115,boneka-asli,0.6416,1149,483,1426,798
739,24.67,95,boneka-dummy,0.8800,490,468,796,901
739,24.67,115,boneka-asli,0.6416,1134,484,1407,795
740,24.71,95,boneka-dummy,0.8800,463,464,770,898
740,24.71,115,boneka-asli,0.6416,1113,482,1385,792
741,24.74,95,boneka-dummy,0.8800,435,467,740,894
741,24.74,115,boneka-asli,0.6416,1088,476,1361,788
742,24.77,95,boneka-dummy,0.8800,407,465,712,889
