frame,timestamp_sec,class,confidence,x1,y1,x2,y2
3288,109.78,boneka-asli,0.8012,1079,209,1360,552
3288,109.78,boneka-asli,0.7921,1352,252,1682,590
3288,109.78,boneka-dummy,0.7823,1079,202,1367,549
3288,109.78,boneka-dummy,0.7608,423,534,809,993
3288,109.78,boneka-dummy,0.6331,1,397,229,584
3288,109.78,boneka-asli,0.5447,673,342,1002,726
3288,109.78,boneka-asli,0.5401,0,614,372,1080
3289,109.81,boneka-asli,0.8724,128,223,499,614
3289,109.81,boneka-dummy,0.8540,1339,479,1681,862
3289,109.81,boneka-asli,0.8230,1350,253,1681,591
3289,109.81,boneka-dummy,0.7901,1073,209,1366,553
3289,109.81,boneka-asli,0.7845,1076,210,1356,555
3289,109.81,boneka-dummy,0.7085,420,538,804,1011
3289,109.81,boneka-asli,0.6827,665,341,1008,723
3289,109.81,boneka-dummy,0.5440,2,395,221,592
3289,109.81,boneka-asli,0.5335,1567,481,1853,760
3290,109.84,boneka-asli,0.8795,129,228,493,617
3290,109.84,boneka-dummy,0.8414,1073,210,1364,558
3290,109.84,boneka-dummy,0.8276,1333,484,1676,862
3290,109.84,boneka-asli,0.8039,1349,257,1682,597
3290,109.84,boneka-asli,0.7506,1077,213,1354,559
3290,109.84,boneka-dummy,0.7484,416,539,806,1012
3290,109.84,boneka-asli,0.7147,669,345,1000,730
3290,109.84,boneka-asli,0.6269,1556,473,1849,760
3290,109.84,boneka-asli,0.5869,727,707,982,958
3290,109.84,boneka-dummy,0.5655,2,400,216,596
3291,109.88,boneka-asli,0.8748,127,233,490,620
3291,109.88,boneka-dummy,0.8279,412,542,805,1026
3291,109.88,boneka-dummy,0.8227,1074,214,1361,564
3291,109.88,boneka-dummy,0.7886,1331,486,1671,864
3291,109.88,boneka-asli,0.7751,1076,217,1352,563
3291,109.88,boneka-asli,0.7583,1348,259,1678,599
3291,109.88,boneka-asli,0.6668,659,350,1000,736
3291,109.88,boneka-asli,0.5594,741,711,973,959
3291,109.88,boneka-asli,0.5131,1555,488,1841,763
3292,109.91,boneka-dummy,0.8889,413,554,806,1014
3292,109.91,boneka-asli,0.8299,133,236,494,625
3292,109.91,boneka-dummy,0.8253,1337,491,1676,867
3292,109.91,boneka-dummy,0.8140,1075,218,1362,564
3292,109.91,boneka-asli,0.7873,1086,222,1350,564
3292,109.91,boneka-asli,0.7300,661,351,1005,730
3292,109.91,boneka-asli,0.6682,1348,265,1683,608
3292,109.91,boneka-asli,0.6643,1565,477,1832,766
3293,109.95,boneka-dummy,0.8697,412,559,806,1038
3293,109.95,boneka-asli,0.8649,132,238,494,640
3293,109.95,boneka-asli,0.8096,663,362,1010,736
3293,109.95,boneka-asli,0.7678,1080,226,1358,565
3293,109.95,boneka-dummy,0.6817,1082,221,1361,565
3293,109.95,boneka-asli,0.6791,1351,268,1679,604
3293,109.95,boneka-dummy,0.6404,1343,493,1676,876
3294,109.98,boneka-asli,0.8860,137,248,500,648
3294,109.98,boneka-dummy,0.8813,414,558,810,1066
3294,109.98,boneka-asli,0.7828,1083,229,1361,572
3294,109.98,boneka-asli,0.7722,666,369,1008,748
3294,109.98,boneka-asli,0.7269,1356,274,1685,600
3294,109.98,boneka-dummy,0.6106,1086,225,1362,571
3294,109.98,boneka-dummy,0.6066,1347,499,1688,879
3294,109.98,boneka-asli,0.5592,1009,726,1224,1021
3295,110.01,boneka-asli,0.8925,139,254,506,654
3295,110.01,boneka-dummy,0.8725,416,564,813,1063
3295,110.01,boneka-dummy,0.8120,1089,230,1371,575
3295,110.01,boneka-dummy,0.7928,1353,502,1686,886
3295,110.01,boneka-asli,0.7747,1366,278,1687,611
3295,110.01,boneka-asli,0.7524,669,371,1009,755
3295,110.01,boneka-asli,0.7191,1089,231,1368,575
3296,110.05,boneka-dummy,0.8818,416,570,817,1061
3296,110.05,boneka-asli,0.8621,141,261,510,652
3296,110.05,boneka-dummy,0.8337,1356,507,1692,890
3296,110.05,boneka-asli,0.8166,1375,278,1702,628
3296,110.05,boneka-asli,0.8005,1091,233,1375,581
3296,110.05,boneka-dummy,0.7322,1091,231,1376,579
3296,110.05,boneka-asli,0.5956,690,376,1004,774
3296,110.05,boneka-asli,0.5820,1568,505,1867,783
3297,110.08,boneka-asli,0.8594,147,269,507,655
3297,110.08,boneka-asli,0.8460,1376,281,1709,624
3297,110.08,boneka-dummy,0.8039,1359,513,1689,901
3297,110.08,boneka-asli,0.7709,1096,237,1382,588
3297,110.08,boneka-dummy,0.7708,419,580,822,1071
3297,110.08,boneka-dummy,0.6843,1095,239,1385,589
3297,110.08,boneka-asli,0.5611,0,703,375,1080
3297,110.08,boneka-dummy,0.5230,696,376,1017,783
3298,110.11,boneka-asli,0.8830,151,275,529,662
3298,110.11,boneka-asli,0.8790,1383,283,1714,631
3298,110.11,boneka-dummy,0.8333,1369,515,1696,904
3298,110.11,boneka-dummy,0.8153,426,581,831,1060
3298,110.11,boneka-asli,0.7251,1104,247,1385,591
3298,110.11,boneka-asli,0.7082,1,613,377,1080
3298,110.11,boneka-dummy,0.6834,1104,251,1389,592
3298,110.11,boneka-asli,0.5502,729,755,1006,1005
3298,110.11,boneka-asli,0.5393,683,388,1011,782
3299,110.15,boneka-asli,0.8406,1389,286,1715,649
3299,110.15,boneka-asli,0.8403,157,278,534,679
3299,110.15,boneka-dummy,0.8045,1369,520,1705,907
3299,110.15,boneka-asli,0.7539,1109,253,1389,599
3299,110.15,boneka-asli,0.7463,6,649,408,1080
3299,110.15,boneka-dummy,0.7161,431,585,839,1079
3299,110.15,boneka-dummy,0.7088,1105,253,1395,597
3299,110.15,boneka-asli,0.6392,1585,587,1892,807
3299,110.15,boneka-asli,0.5667,685,391,1009,784
3300,110.18,boneka-dummy,0.8439,1379,521,1714,909
3300,110.18,boneka-asli,0.8304,14,664,381,1080
3300,110.18,boneka-asli,0.8121,1396,292,1721,668
3300,110.18,boneka-dummy,0.8063,434,586,837,1055
3300,110.18,boneka-dummy,0.8012,1116,253,1400,599
3300,110.18,boneka-asli,0.7803,165,283,528,662
3300,110.18,boneka-asli,0.7417,1118,254,1395,602
3300,110.18,boneka-asli,0.5956,1562,594,1918,1076
3300,110.18,boneka-asli,0.5074,752,763,1030,1015
3301,110.21,boneka-dummy,0.8825,1395,523,1726,909
3301,110.21,boneka-asli,0.8337,177,287,539,687
3301,110.21,boneka-asli,0.8320,22,629,374,1080
3301,110.21,boneka-asli,0.8165,1126,259,1400,605
3301,110.21,boneka-dummy,0.8089,442,588,848,1064
3301,110.21,boneka-asli,0.7928,1400,298,1730,644
3301,110.21,boneka-dummy,0.6356,1123,255,1405,603
3301,110.21,boneka-asli,0.5156,1604,546,1917,810
3301,110.21,boneka-asli,0.5135,752,768,1025,1017
3301,110.21,boneka-asli,0.5114,1568,562,1918,1063
3302,110.25,boneka-dummy,0.8439,1404,532,1734,918
3302,110.25,boneka-asli,0.8431,183,292,550,694
3302,110.25,boneka-dummy,0.8226,460,598,856,1071
3302,110.25,boneka-asli,0.8157,1138,263,1408,613
3302,110.25,boneka-asli,0.8142,31,638,375,1080
3302,110.25,boneka-asli,0.7723,1412,301,1738,646
3302,110.25,boneka-asli,0.7643,1588,560,1917,1054
3302,110.25,boneka-asli,0.6966,709,400,1055,800
3302,110.25,boneka-asli,0.5789,1619,536,1915,812
3303,110.28,boneka-asli,0.9018,193,302,560,692
3303,110.28,boneka-dummy,0.8615,467,603,857,1074
3303,110.28,boneka-asli,0.8158,1426,304,1757,657
3303,110.28,boneka-dummy,0.7793,1406,537,1754,927
3303,110.28,boneka-asli,0.7703,1150,268,1422,617
3303,110.28,boneka-dummy,0.7264,1142,265,1433,613
3303,110.28,boneka-asli,0.6879,46,663,436,1080
3303,110.28,boneka-asli,0.6574,716,412,1068,798
3303,110.28,boneka-asli,0.5657,1629,577,1915,816
3303,110.28,boneka-asli,0.5292,1587,593,1917,1045
3304,110.31,boneka-asli,0.8908,205,308,573,704
3304,110.31,boneka-dummy,0.8679,478,602,881,1078
3304,110.31,boneka-asli,0.7936,1180,274,1433,622
3304,110.31,boneka-asli,0.7886,1615,522,1916,1032
3304,110.31,boneka-asli,0.7641,1435,310,1766,645
3304,110.31,boneka-dummy,0.7493,741,409,1072,810
3304,110.31,boneka-dummy,0.7194,1426,540,1770,930
3304,110.31,boneka-asli,0.7093,62,661,484,1080
3304,110.31,boneka-dummy,0.6742,1153,272,1439,619
3304,110.31,boneka-asli,0.6075,733,414,1062,807
3305,110.35,boneka-asli,0.8581,217,314,584,711
3305,110.35,boneka-dummy,0.8175,1440,547,1791,935
3305,110.35,boneka-asli,0.7483,1168,278,1448,621
3305,110.35,boneka-asli,0.7353,1445,316,1778,659
3305,110.35,boneka-asli,0.6852,1637,529,1918,1028
3305,110.35,boneka-dummy,0.6765,499,607,890,1080
3305,110.35,boneka-dummy,0.6240,1167,277,1452,619
3305,110.35,boneka-asli,0.6172,1052,775,1404,1080
3305,110.35,boneka-asli,0.5234,763,420,1082,813
3306,110.38,boneka-asli,0.8797,237,326,596,688
3306,110.38,boneka-dummy,0.8515,1455,556,1808,954
3306,110.38,boneka-dummy,0.8444,1183,281,1467,637
3306,110.38,boneka-dummy,0.8437,514,623,906,1080
3306,110.38,boneka-asli,0.7954,1467,325,1806,679
3306,110.38,boneka-asli,0.7155,1181,283,1466,637
3306,110.38,boneka-asli,0.6951,763,428,1103,821
3307,110.41,boneka-dummy,0.8918,520,633,925,1080
3307,110.41,boneka-asli,0.8770,244,331,617,723
3307,110.41,boneka-dummy,0.8587,1469,564,1826,961
3307,110.41,boneka-dummy,0.8536,1195,295,1484,646
3307,110.41,boneka-asli,0.7043,1483,331,1819,705
3307,110.41,boneka-asli,0.6339,1197,294,1482,647
3307,110.41,boneka-asli,0.5613,773,440,1111,836
3308,110.45,boneka-dummy,0.8940,539,648,942,1080
3308,110.45,boneka-dummy,0.8599,1213,298,1500,657
3308,110.45,boneka-asli,0.8406,259,341,622,736
3308,110.45,boneka-dummy,0.8254,1495,576,1842,974
3308,110.45,boneka-asli,0.7845,1496,337,1838,702
3308,110.45,boneka-asli,0.7370,1214,302,1497,658
3309,110.48,boneka-asli,0.8929,279,350,641,739
3309,110.48,boneka-dummy,0.8903,546,654,960,1080
3309,110.48,boneka-dummy,0.8611,1228,303,1520,665
3309,110.48,boneka-asli,0.7275,817,451,1155,851
3309,110.48,boneka-asli,0.6969,1230,308,1515,666
3309,110.48,boneka-asli,0.6719,1519,343,1866,694
3309,110.48,boneka-dummy,0.6653,1515,581,1868,984
3310,110.51,boneka-asli,0.8955,288,355,661,734
3310,110.51,boneka-dummy,0.8910,566,657,976,1080
3310,110.51,boneka-dummy,0.8584,1245,307,1537,667
3310,110.51,boneka-dummy,0.8010,1538,589,1904,993
3310,110.51,boneka-dummy,0.7999,823,456,1169,858
3310,110.51,boneka-asli,0.7714,1258,313,1529,669
3310,110.51,boneka-asli,0.6325,815,458,1163,859
3310,110.51,boneka-asli,0.6129,0,511,375,1080
3310,110.51,boneka-asli,0.5654,1534,349,1876,703
3311,110.55,boneka-dummy,0.8752,578,664,990,1080
3311,110.55,boneka-dummy,0.8737,1264,314,1560,674
3311,110.55,boneka-asli,0.7857,304,358,680,750
3311,110.55,boneka-asli,0.6998,849,466,1195,865
3311,110.55,boneka-dummy,0.6766,1554,589,1917,1000
3311,110.55,boneka-asli,0.5096,1562,356,1913,721
3312,110.58,boneka-dummy,0.8757,1279,319,1582,675
3312,110.58,boneka-asli,0.8573,321,362,687,733
3312,110.58,boneka-dummy,0.8385,589,673,1003,1080
3312,110.58,boneka-dummy,0.7548,1574,595,1918,1009
3312,110.58,boneka-dummy,0.7517,861,461,1211,871
3312,110.58,boneka-asli,0.5426,1576,362,1911,718
3312,110.58,boneka-asli,0.5133,859,464,1205,868
3313,110.61,boneka-asli,0.8712,333,367,696,731
3313,110.61,boneka-dummy,0.8702,1294,324,1599,683
3313,110.61,boneka-dummy,0.8491,595,676,1018,1080
3313,110.61,boneka-asli,0.7027,1297,325,1595,683
3313,110.61,boneka-dummy,0.6522,1593,597,1918,1027
3313,110.61,boneka-dummy,0.5291,861,461,1213,875
3314,110.65,boneka-dummy,0.8766,1311,324,1617,685
3314,110.65,boneka-asli,0.8739,347,371,711,739
3314,110.65,boneka-dummy,0.8270,610,677,1026,1080
3314,110.65,boneka-dummy,0.7485,1599,606,1920,1026
3314,110.65,boneka-dummy,0.6874,870,470,1235,880
3314,110.65,boneka-asli,0.6385,1610,369,1919,735
3315,110.68,boneka-dummy,0.8755,1320,324,1633,689
3315,110.68,boneka-dummy,0.8316,1624,609,1920,1035
3315,110.68,boneka-asli,0.8034,356,372,721,747
3315,110.68,boneka-dummy,0.5829,890,475,1252,879
3315,110.68,boneka-dummy,0.5607,603,680,1041,1080
3315,110.68,boneka-asli,0.5143,891,474,1245,880
3316,110.71,boneka-dummy,0.8829,1340,326,1649,690
3316,110.71,boneka-asli,0.8803,365,374,729,741
3316,110.71,boneka-dummy,0.8633,1642,609,1919,1039
3316,110.71,boneka-dummy,0.7223,615,683,1048,1080
3316,110.71,boneka-asli,0.5461,897,477,1251,885
3317,110.75,boneka-asli,0.8876,377,373,739,756
3317,110.75,boneka-dummy,0.8737,1353,326,1670,691
3317,110.75,boneka-dummy,0.8632,1657,608,1918,1053
3317,110.75,boneka-dummy,0.5780,621,684,1062,1080
3317,110.75,boneka-asli,0.5432,902,476,1257,886
3318,110.78,boneka-dummy,0.8909,1679,605,1919,1066
3318,110.78,boneka-asli,0.8760,382,372,743,761
3318,110.78,boneka-dummy,0.8730,1362,326,1682,696
3318,110.78,boneka-dummy,0.7186,641,681,1071,1080
3318,110.78,boneka-dummy,0.6739,913,476,1282,891
3319,110.81,boneka-dummy,0.8721,1370,322,1701,704
3319,110.81,boneka-dummy,0.8596,1692,603,1919,1075
3319,110.81,boneka-asli,0.8064,388,370,745,765
3319,110.81,boneka-dummy,0.7399,916,473,1305,896
3319,110.81,boneka-asli,0.7092,1690,365,1919,735
3319,110.81,boneka-dummy,0.5401,647,678,1074,1080
3319,110.81,boneka-asli,0.5281,222,724,629,1080
3320,110.85,boneka-dummy,0.8791,1373,320,1710,710
3320,110.85,boneka-asli,0.8345,379,368,747,770
3320,110.85,boneka-dummy,0.7357,1712,608,1919,1080
3320,110.85,boneka-dummy,0.7298,918,469,1306,909
3320,110.85,boneka-asli,0.7112,1699,365,1919,736
3320,110.85,boneka-dummy,0.6012,625,680,1074,1080
3321,110.88,boneka-dummy,0.8897,1374,321,1720,712
3321,110.88,boneka-asli,0.8409,372,362,749,777
3321,110.88,boneka-dummy,0.7979,924,466,1305,912
3321,110.88,boneka-dummy,0.7083,1707,369,1920,746
3321,110.88,boneka-dummy,0.6877,1722,593,1919,1080
3321,110.88,boneka-dummy,0.6324,614,679,1072,1080
3321,110.88,boneka-dummy,0.5317,631,496,883,629
3322,110.91,boneka-dummy,0.8802,1386,320,1726,712
3322,110.91,boneka-asli,0.8348,362,360,750,782
3322,110.91,boneka-dummy,0.7425,919,462,1311,916
3322,110.91,boneka-dummy,0.6461,612,678,1072,1080
3322,110.91,boneka-dummy,0.6000,1729,388,1919,1080
3322,110.91,boneka-asli,0.5148,905,465,1299,960
3323,110.95,boneka-dummy,0.8580,1399,317,1736,720
3323,110.95,boneka-asli,0.7429,354,358,740,782
3323,110.95,boneka-dummy,0.7364,931,464,1321,919
3323,110.95,boneka-dummy,0.6065,628,681,1075,1080
3323,110.95,boneka-dummy,0.5288,1744,652,1919,1080
3323,110.95,boneka-dummy,0.5133,1730,395,1920,761
3324,110.98,boneka-dummy,0.7986,1402,311,1748,729
3324,110.98,boneka-asli,0.7783,350,359,741,780
3324,110.98,boneka-asli,0.7579,907,469,1323,1060
3324,110.98,boneka-asli,0.7246,192,709,625,1080
3324,110.98,boneka-asli,0.6874,1402,325,1734,724
3324,110.98,boneka-dummy,0.6852,1767,670,1919,1080
3324,110.98,boneka-dummy,0.5115,1744,396,1919,758
3325,111.01,boneka-dummy,0.8332,1761,400,1919,779
3325,111.01,boneka-dummy,0.8282,1407,314,1780,739
3325,111.01,boneka-asli,0.7763,347,357,753,831
3325,111.01,boneka-asli,0.7234,923,465,1341,1080
3325,111.01,boneka-asli,0.7014,188,705,690,1080
3325,111.01,boneka-asli,0.6883,1435,327,1751,730
3325,111.01,boneka-dummy,0.5013,1775,667,1919,1080
3326,111.05,boneka-asli,0.8229,342,365,767,809
3326,111.05,boneka-dummy,0.7590,1415,330,1793,754
3326,111.05,boneka-dummy,0.6681,1777,405,1919,796
3326,111.05,boneka-asli,0.6412,189,723,732,1080
3326,111.05,boneka-asli,0.5785,928,481,1360,1038
3326,111.05,boneka-asli,0.5261,1423,331,1785,750
3327,111.08,boneka-asli,0.8542,358,374,781,858
3327,111.08,boneka-dummy,0.7760,1443,338,1830,765
3327,111.08,boneka-dummy,0.5556,974,493,1395,985
3327,111.08,boneka-asli,0.5312,187,621,695,1080
3328,111.11,boneka-dummy,0.8685,1452,347,1854,776
3328,111.11,boneka-asli,0.6928,377,378,771,861
3328,111.11,boneka-dummy,0.5857,993,497,1411,1017
3328,111.11,boneka-asli,0.5694,207,622,761,1080
3328,111.11,boneka-dummy,0.5583,764,750,1141,1072
3328,111.11,boneka-dummy,0.5035,1816,397,1919,824
3329,111.15,boneka-dummy,0.8854,1479,361,1865,789
3329,111.15,boneka-asli,0.6890,377,384,797,849
3329,111.15,boneka-dummy,0.5759,736,771,1149,1075
3329,111.15,boneka-dummy,0.5465,1015,512,1447,1020
3330,111.18,boneka-dummy,0.8838,1484,357,1892,814
3330,111.18,boneka-asli,0.6612,390,396,814,864
3330,111.18,boneka-dummy,0.6201,1037,524,1460,1060
3330,111.18,boneka-dummy,0.5386,853,780,1188,1080
3331,111.21,boneka-dummy,0.9081,1529,380,1918,835
3331,111.21,boneka-asli,0.7310,1077,531,1491,1079
3331,111.21,boneka-asli,0.7090,417,396,839,864
3332,111.25,boneka-dummy,0.8980,1538,389,1919,838
3332,111.25,boneka-asli,0.7478,435,403,856,892
3332,111.25,boneka-asli,0.5534,827,795,1301,1078
3332,111.25,boneka-dummy,0.5142,1113,549,1530,1080
3333,111.28,boneka-dummy,0.8755,1581,392,1920,863
3333,111.28,boneka-asli,0.5669,1147,558,1566,1080
3333,111.28,boneka-asli,0.5292,710,641,1284,1080
3334,111.31,boneka-dummy,0.8874,1624,404,1920,861
3334,111.31,boneka-dummy,0.8521,1184,565,1628,1080
3334,111.31,boneka-asli,0.7390,488,411,911,885
3335,111.35,boneka-dummy,0.8323,1671,409,1920,855
3335,111.35,boneka-dummy,0.7609,1265,561,1671,1080
3335,111.35,boneka-asli,0.5963,524,407,959,898
3336,111.38,boneka-dummy,0.7064,1743,507,1920,864
3336,111.38,boneka-asli,0.6694,571,410,998,895
3336,111.38,boneka-dummy,0.5533,1299,564,1755,1080
3337,111.41,boneka-dummy,0.8042,1327,573,1885,1080
3337,111.41,boneka-asli,0.5587,633,412,1060,896
3338,111.45,boneka-dummy,0.8450,1268,574,1920,1080
3339,111.48,boneka-dummy,0.7665,1398,569,1919,1080
3339,111.48,boneka-asli,0.5530,1337,569,1920,1080
3340,111.51,boneka-asli,0.7770,1424,569,1920,1080
3340,111.51,boneka-dummy,0.6673,1460,570,1919,1080
3340,111.51,boneka-dummy,0.5420,841,415,1257,903
3341,111.55,boneka-asli,0.7104,1596,606,1919,1080
3341,111.55,boneka-asli,0.5458,901,415,1321,909
3342,111.58,boneka-asli,0.6875,1698,565,1920,1080
3343,111.61,boneka-dummy,0.6056,1027,412,1450,926
3345,111.68,boneka-dummy,0.5631,1124,416,1560,938
3347,111.75,boneka-dummy,0.7820,1225,431,1661,963
3347,111.75,boneka-asli,0.7231,852,664,1258,1080
3348,111.78,boneka-asli,0.7564,895,668,1308,1080
3348,111.78,boneka-dummy,0.7178,1260,435,1733,963
3349,111.81,boneka-dummy,0.7569,1314,443,1768,965
3350,111.85,boneka-dummy,0.7153,1348,449,1807,1014
3351,111.88,boneka-dummy,0.8894,1386,449,1851,1031
3352,111.91,boneka-dummy,0.8070,1421,461,1908,1029
3352,111.91,boneka-dummy,0.6627,1075,693,1483,1080
3353,111.95,boneka-dummy,0.8406,1435,463,1918,1064
3354,111.98,boneka-dummy,0.8509,1475,475,1919,1055
3355,112.02,boneka-dummy,0.8125,1504,480,1919,1071
3355,112.02,boneka-asli,0.5437,1154,716,1574,1079
3356,112.05,boneka-dummy,0.8605,1512,486,1920,1070
3356,112.05,boneka-asli,0.5346,1148,725,1608,1079
3357,112.08,boneka-dummy,0.8625,1504,495,1920,1073
3358,112.12,boneka-dummy,0.8766,1509,499,1919,1080
3359,112.15,boneka-dummy,0.9239,1527,502,1919,1080
3359,112.15,boneka-asli,0.6124,1205,729,1647,1080
3360,112.18,boneka-dummy,0.9177,1548,512,1919,1080
3361,112.22,boneka-dummy,0.9133,1551,515,1919,1080
3362,112.25,boneka-dummy,0.8990,1560,518,1919,1080
3363,112.28,boneka-dummy,0.8963,1566,521,1919,1080
3364,112.32,boneka-dummy,0.9052,1564,524,1918,1080
3365,112.35,boneka-dummy,0.9159,1557,532,1918,1080
3366,112.38,boneka-dummy,0.9055,1536,539,1918,1079
3367,112.42,boneka-dummy,0.9092,1518,543,1918,1079
3368,112.45,boneka-dummy,0.9025,1509,549,1919,1080
3369,112.48,boneka-dummy,0.9242,1512,552,1920,1080
3370,112.52,boneka-dummy,0.9245,1512,555,1920,1080
3371,112.55,boneka-dummy,0.9163,1510,565,1920,1080
3372,112.58,boneka-dummy,0.8942,1494,566,1920,1080
3373,112.62,boneka-dummy,0.8617,1495,570,1919,1080
3374,112.65,boneka-dummy,0.8915,1486,574,1919,1080
3375,112.68,boneka-dummy,0.8820,1490,576,1919,1080
3376,112.72,boneka-dummy,0.9115,1488,579,1919,1080
3377,112.75,boneka-dummy,0.9064,1479,580,1920,1080
3378,112.78,boneka-dummy,0.9225,1469,580,1920,1080
3379,112.82,boneka-dummy,0.9271,1470,583,1919,1080
3380,112.85,boneka-dummy,0.9271,1458,580,1919,1080
3381,112.88,boneka-dummy,0.9148,1466,578,1919,1080
3382,112.92,boneka-dummy,0.9220,1461,579,1919,1079
3383,112.95,boneka-dummy,0.9116,1452,577,1918,1078
3384,112.98,boneka-dummy,0.9199,1442,575,1918,1078
3385,113.02,boneka-dummy,0.8734,1431,567,1909,1078
3386,113.05,boneka-dummy,0.8909,1419,565,1899,1080
3387,113.08,boneka-dummy,0.8591,1419,551,1886,1078
3388,113.12,boneka-dummy,0.8632,1414,551,1872,1078
3389,113.15,boneka-dummy,0.8750,1403,549,1860,1078
3390,113.18,boneka-dummy,0.8992,1391,547,1847,1080
3391,113.22,boneka-dummy,0.8743,1381,545,1839,1080
3391,113.22,boneka-asli,0.7106,1135,768,1432,1080
3392,113.25,boneka-dummy,0.8435,1364,537,1831,1075
3392,113.25,boneka-asli,0.6314,1099,766,1427,1077
3393,113.28,boneka-dummy,0.8835,1359,520,1821,1067
3394,113.32,boneka-dummy,0.8637,1346,512,1806,1059
3394,113.32,boneka-asli,0.6761,1033,752,1431,1078
3395,113.35,boneka-dummy,0.7675,1334,505,1791,1044
3395,113.35,boneka-asli,0.7000,1037,777,1409,1079
3396,113.38,boneka-dummy,0.7954,1331,500,1782,1046
3396,113.38,boneka-asli,0.6983,1024,738,1393,1080
3397,113.42,boneka-dummy,0.6830,1336,498,1769,1015
3398,113.45,boneka-dummy,0.7746,1328,496,1755,1019
3398,113.45,boneka-asli,0.6520,982,732,1377,1080
3399,113.48,boneka-dummy,0.6707,1317,495,1751,1015
3399,113.48,boneka-asli,0.6520,967,724,1371,1080
3400,113.52,boneka-asli,0.7529,1050,723,1330,1080
3400,113.52,boneka-dummy,0.6908,1290,489,1736,995
3401,113.55,boneka-asli,0.6745,1021,720,1329,1079
3401,113.55,boneka-dummy,0.6400,1289,488,1724,995
3402,113.58,boneka-dummy,0.6593,1276,485,1705,1007
3402,113.58,boneka-asli,0.6075,1016,722,1318,1079
3403,113.62,boneka-asli,0.5792,1026,722,1308,1078
3404,113.65,boneka-asli,0.6972,918,717,1287,1080
3404,113.65,boneka-asli,0.5201,1501,659,1919,1080
3405,113.68,boneka-dummy,0.6123,1245,476,1662,998
3405,113.68,boneka-asli,0.5827,848,720,1273,1080
3406,113.72,boneka-dummy,0.7686,1230,475,1652,987
3406,113.72,boneka-asli,0.6638,947,711,1260,1080
3407,113.75,boneka-dummy,0.7252,1209,469,1639,970
3407,113.75,boneka-asli,0.5808,1487,655,1919,1080
3408,113.78,boneka-asli,0.6948,1192,467,1622,967
3408,113.78,boneka-asli,0.6848,1551,628,1920,1080
3409,113.82,boneka-asli,0.6098,1484,623,1919,1080
3409,113.82,boneka-dummy,0.5333,1184,450,1596,972
3410,113.85,boneka-asli,0.6438,1561,624,1919,1080
3410,113.85,boneka-asli,0.5447,1166,453,1579,963
3410,113.85,boneka-asli,0.5128,822,689,1187,1080
3411,113.88,boneka-asli,0.7756,1574,615,1919,1080
3411,113.88,boneka-dummy,0.7374,1153,450,1561,952
3411,113.88,boneka-asli,0.5241,818,694,1169,1080
3412,113.92,boneka-dummy,0.8000,1142,443,1549,955
3412,113.92,boneka-asli,0.7799,1557,608,1919,1080
3413,113.95,boneka-asli,0.6939,1433,607,1920,1080
3413,113.95,boneka-dummy,0.6239,1119,433,1539,949
3413,113.95,boneka-asli,0.5608,738,676,1161,1080
3414,113.98,boneka-asli,0.6968,1472,589,1918,1080
3414,113.98,boneka-asli,0.5823,1108,421,1524,942
3414,113.98,boneka-asli,0.5383,1513,811,1838,1080
3415,114.02,boneka-asli,0.8124,1455,589,1915,1079
3415,114.02,boneka-asli,0.6570,1090,417,1501,925
3416,114.05,boneka-asli,0.7888,1415,597,1887,1078
3416,114.05,boneka-asli,0.5823,1078,414,1491,924
3417,114.09,boneka-asli,0.6758,1416,797,1787,1072
3417,114.09,boneka-asli,0.5905,1363,601,1858,1077
3418,114.12,boneka-asli,0.7274,1410,580,1837,1074
3419,114.15,boneka-asli,0.7150,1394,583,1837,1074
3419,114.15,boneka-asli,0.5535,1041,411,1454,909
3419,114.15,boneka-asli,0.5450,1686,528,1920,1080
3420,114.19,boneka-asli,0.7631,1423,578,1817,1069
3420,114.19,boneka-asli,0.5797,1020,411,1433,898
3421,114.22,boneka-asli,0.8235,1418,579,1804,1064
3421,114.22,boneka-dummy,0.6140,1015,405,1417,877
3421,114.22,boneka-asli,0.5759,1013,407,1409,892
3421,114.22,boneka-asli,0.5580,1748,524,1919,998
3422,114.25,boneka-asli,0.6612,1375,579,1784,1058
3422,114.25,boneka-dummy,0.5572,1002,404,1400,901
3422,114.25,boneka-asli,0.5411,1733,516,1919,969
3423,114.29,boneka-asli,0.5172,989,395,1385,927
3424,114.32,boneka-asli,0.6562,972,388,1374,911
3424,114.32,boneka-asli,0.5508,1318,609,1689,1023
3425,114.35,boneka-asli,0.6611,1498,464,1919,1080
3425,114.35,boneka-asli,0.5640,1314,545,1733,1021
3426,114.39,boneka-asli,0.7839,1452,447,1919,1080
3426,114.39,boneka-asli,0.5762,1344,672,1662,1004
3426,114.39,boneka-asli,0.5346,762,617,1020,806
3427,114.42,boneka-dummy,0.6467,948,356,1338,852
3427,114.42,boneka-asli,0.6453,1395,447,1919,1080
3428,114.45,boneka-asli,0.6774,1316,514,1684,987
3428,114.45,boneka-asli,0.6656,942,347,1318,856
3428,114.45,boneka-asli,0.6108,1393,423,1920,1080
3428,114.45,boneka-asli,0.5223,879,687,1507,1080
3429,114.49,boneka-asli,0.6862,1320,514,1682,970
3429,114.49,boneka-asli,0.5174,866,766,1490,1080
3429,114.49,boneka-asli,0.5150,1340,445,1920,1080
3430,114.52,boneka-asli,0.7329,1360,408,1919,1080
